"Ly8_cas9_11"	"Ly8_cas9_3"	"Ly8_cas9_6"	"Ly8_het_A9"	"Ly8_het_G10"	"Ly8_het_G5"	"Ly8_KO_G6"
"RPL36"	7827.61680703669	8392.87098454165	9548.99113199327	8343.28175272792	8047.8058414187	9484.32220403153	6691.69342450053
"GTPBP3"	60.8716747503109	36.49735525077	50.9667845398039	52.2363861107989	51.5356419148226	29.1561442076919	62.3079765666214
"PLVAP"	83.2980812372675	12.16578508359	27.303634574895	14.5400249999131	3.09213851488936	1.71506730633481	1.8325875460771
"BST2"	265.9131054882	781.651691620657	381.340762896033	269.798241665054	220.572547395441	186.942336390495	186.923929699864
"NSUN5"	398.8696582323	369.535721914046	389.531853268502	447.509658330659	409.192996803691	411.616153520356	459.979474065352
"COLGALT1"	183.415967339753	171.841714305709	158.361080534391	142.707652776925	139.146233170021	180.082067165156	168.598054239093
"DDA1"	157.785788497516	144.468697867631	144.709263246943	148.092847221337	180.374746701879	186.942336390495	166.765466693016
"MRPL34"	465.34793460435	462.29983317642	472.352878145683	422.199244441921	455.575074527032	511.090057287775	472.807586887892
"PGLS"	297.950829040995	266.126548703531	374.059793676061	341.421327775737	340.135236637829	368.739470861985	332.614639612994
"LSM7"	2289.89629093604	2608.04017729461	3325.58269122221	1932.74628609956	1911.97231503992	2462.83665189679	2214.68204943417
"TULP4"	162.591447030436	124.699297106797	154.720595924405	138.938016665836	156.668351421061	133.775249894116	416.91366673254
"RTN4IP1"	138.563154365839	129.261466513144	119.225870977041	172.326222221192	144.299797361503	149.210855651129	90.7130835308164
"QRSL1"	380.447967189443	319.351858444237	334.014462966215	526.133497219078	659.656216509729	663.731047551573	369.266390534536
"C6orf203"	230.671609580125	260.043656161736	265.755376528978	258.489333331789	260.770348089002	264.120365175561	161.267704054785
"RSPH3"	47.2556422403729	42.580247792565	40.045330709846	43.6200749997393	37.1056621786723	36.0164134330311	85.2153208925851
"ACSBG2"	54.4641300397519	56.2667560116037	62.7983595222584	46.3126722219454	47.4127905616368	66.8876249470578	49.4798637440817
"MLLT1"	83.2980812372675	65.3910948242962	66.4388441322444	73.777163888448	76.2727500339375	73.747894172397	103.541196353356
"AFDN"	109.729203168324	123.178573971349	81.9109037246849	119.551316665952	128.839104787056	126.914980668776	182.342460834671
"ACTN4"	118.539577145342	115.574958294105	112.855022909566	104.472772221598	108.224848021127	128.630047975111	146.607003686168
"NDUFA10"	382.850796455903	354.328490559559	424.116457063369	425.96888055301	448.360084658957	370.45453816832	448.067655015851
"ARPC1B"	1004.38263338013	1082.75487243951	1082.13405031834	960.180169438706	778.188192913821	914.130874276456	944.698880002745
"ZSWIM6"	9.61131706583856	16.7279544899362	12.741696134951	15.6170638887956	36.0749493403758	20.5808076760178	29.3214007372336
"FCHO1"	13.616032509938	10.6450619481412	10.921453829958	22.0792972220903	26.7985337957078	30.8712115140267	30.2376945102721
"MAP1S"	43.2509267962735	31.9351858444237	30.0339980323845	48.4667499997104	55.6584932680084	41.1616153520356	54.977626382313
"SCO2"	152.179186875777	220.504854640069	154.720595924405	156.170638887956	147.391935876393	137.205384506785	127.364834452358
"SSBP4"	68.0801625496898	86.6812187205787	92.8323575546429	94.7794222216558	110.28627369772	161.216326795473	131.030009544513
"PGPEP1"	25.6301788422362	34.9766321153212	26.3935134223985	39.8504388886507	54.627780429712	42.8766826583704	42.1495135597733
"LSM4"	1267.89290960187	1215.05778522355	1551.75656500653	1428.15356665813	1269.83821678123	1593.29752758504	1360.69625296225
"JUND"	418.092292363977	419.719585383855	481.454089670648	329.035380553589	380.333037331391	341.298393960628	386.675972222268
"TRPM4"	4.0047154440994	21.2901238962825	11.8315749824545	201.94479166546	277.261753501746	252.114894031218	254.729668904717
"ZNF557"	81.6961950596278	95.8055575332712	73.7198133522164	66.776411110712	72.1498986807516	66.8876249470578	83.382733346508
"CAMSAP1"	22.4264064869566	10.6450619481412	16.382180744937	32.8496861109148	26.7985337957078	18.865740369683	30.2376945102721
"UBAC1"	232.273495757765	244.836424807249	226.620166971628	327.419822220266	357.657354888869	377.314807393659	344.526458662495
"ZBTB46"	14.4169755987578	12.16578508359	11.8315749824545	9.15483055550084	12.3685540595574	1.71506730633481	22.9073443259637
"LSP1"	444.523414295033	444.051155551035	464.161787773214	1054.42107221592	306.121712974046	493.939384224427	447.151361242812
"TNNI2"	4.0047154440994	16.7279544899362	9.10121152496499	73.777163888448	3.09213851488936	6.86026922533926	3.6651750921542
"ATXN10"	601.50825970373	567.229729522384	550.623297260382	765.774649995424	675.116909084176	766.635085931662	722.039493154377
"TUBGCP2"	120.141463322982	91.243388126925	111.034780604573	127.629108332571	133.992668978539	147.495788344794	132.86259709059
"CEP85"	41.6490406186338	47.1424171989112	43.685815319832	49.0052694441516	54.627780429712	58.3122884153837	54.977626382313
"TAF4"	28.0330081086958	24.33157016718	25.483392269902	28.541530555385	30.9213851488936	18.865740369683	38.4843384676191
"LAMA5"	28.0330081086958	25.8522933026287	16.382180744937	28.541530555385	31.95209798719	30.8712115140267	30.2376945102721
"OSBPL2"	81.6961950596278	54.746032876155	79.1805402671954	99.0875777771856	92.7641554466807	63.4574903343881	107.20637144551
"ADRM1"	248.292357534163	196.173284472889	248.463074631544	261.181930553995	257.678209574113	344.728528573298	277.637013230681
"EXOSC2"	211.448975448448	214.421962098274	217.518955446663	185.250688887782	166.975479804025	228.10395174253	205.249805160635
"POMT1"	8.81037397701868	16.7279544899362	16.382180744937	20.4637388887666	17.5221182510397	6.86026922533926	12.8281128225397
"UCK1"	73.686764171429	83.6397724496812	90.1019940971534	64.6223333329471	93.7948682849771	60.0273557217185	100.79231503424
"PRRC2B"	41.6490406186338	41.0595246571162	34.584603794867	28.0030111109438	32.9828108254865	24.0109422886874	38.4843384676191
"CHMP2A"	633.545983256525	556.584667574242	691.692075897339	514.824588885812	613.274138786389	622.569432199538	580.930252106441
"UBE2M"	225.065007958386	253.960763619941	226.620166971628	215.946297220932	255.61678389752	281.27103823891	252.89708135864
"TRIM28"	364.429105413045	272.209441245326	301.250101476341	262.258969442877	343.227375152719	313.857317059271	342.693871116418
"METTL26"	638.351641789444	672.159625868347	607.050808715165	748.003508328863	623.581267169354	734.048807111301	605.670183978481
"YIPF2"	16.0188617763976	15.2072313544875	11.8315749824545	14.0015055554719	17.5221182510397	12.0054711443437	15.5769941416553
"ATG4D"	10.4122601546584	10.6450619481412	4.55060576248249	18.3096611110017	14.4299797361503	17.1506730633481	11.9118190495011
"EIF2S3"	971.543966738515	933.724005165532	989.301692763694	1105.0418999934	1083.27919304957	1049.62119147691	1083.05923973157
"TMEM160"	507.797918311804	475.986341395459	563.364993395333	507.285316663635	499.895726573779	605.41875913619	498.463812532971
"ZC3H4"	132.9565527441	133.82363591949	107.394295994587	82.3934749995076	110.28627369772	96.0437691547496	118.201896721973
"GMFG"	2357.97645348573	1537.45108993869	2388.15790415081	1469.08104443567	2086.16278471202	2800.70491124475	2328.30247729095
"LRRC47"	146.572585254038	144.468697867631	153.810474771908	199.790713887695	178.313321025286	157.786192182803	207.082392706712
"SESN2"	68.8811056385097	109.49206575231	82.8210248771814	95.317941666097	93.7948682849771	53.1670864963793	81.5501458004309
"SMPDL3B"	6.40754471055904	9.1243388126925	8.19109037246849	20.4637388887666	8.24570270637162	6.86026922533926	11.9118190495011
"ATP5IF1"	1763.67668158138	2071.2249104812	2048.68271426962	1762.03562221169	1716.13687576359	1915.73018117599	1617.25850941304
"MED18"	122.544292589442	111.012788887759	111.034780604573	116.858719443746	118.531976404092	128.630047975111	97.1271399420863
"THEMIS2"	45.6537560627332	117.095681429554	60.0679960647689	87.2401499994786	40.1978006935616	68.6026922533926	41.2332197867347
"CLIP1"	58.4688454838512	59.3082022825012	63.7084806747549	74.3156833328892	79.3648885488268	46.30681727104	49.4798637440817
"HIP1R"	31.2367804639753	13.6865082190387	20.9327865074195	15.0785444443543	20.614256765929	13.7205384506785	18.325875460771
"ZNF317"	91.3075121254663	65.3910948242962	89.1918729446569	96.3949805549795	86.579878416902	70.3177595597274	77.8849707082767
"EIF3G"	881.838340790688	877.457249153928	902.840183276527	1022.10990554945	1093.58632143254	981.018499223514	919.958948130704
"C19orf66"	64.8763901944103	214.421962098274	64.6186018272514	90.471266666126	101.009858153052	63.4574903343881	56.8102139283901
"DNMT1"	2125.70295772796	2221.77650089062	2005.90702010228	1623.6361249903	1723.35186563167	2788.69944010041	2150.54148532148
"ZNF426"	21.6254633981368	33.4559089798725	41.865573014839	47.9282305552691	41.2285135318581	24.0109422886874	43.9821011058504
"DKC1"	1117.31560890373	1073.63053362682	939.245029376387	1119.04340554887	1019.37499707519	1147.38002793799	1015.25350052671
"MPP1"	100.918829191305	31.9351858444237	98.2930844696219	90.471266666126	47.4127905616368	82.3232307040711	197.003161203288
"ZNF331"	16.8198048652175	15.2072313544875	22.7530288124125	31.7726472220323	54.627780429712	39.4465480457007	34.8191633754649
"ZNF236"	64.0754471055904	68.4325410951937	46.4161787773214	45.235633333063	58.7506317828978	73.747894172397	54.977626382313
"C12orf65"	275.524422554039	247.877871078146	225.710045819132	227.793724998639	292.722446076192	231.5340863552	231.822324578753
"NOL11"	406.078146031679	413.63669284206	391.352095573495	483.590461108221	468.974341424886	487.079114999087	461.812061611429
"UBE4B"	28.8339511975157	44.1009709280137	32.764361489874	36.6193222220034	38.1363750169687	25.7260095950222	32.0702820563492
"HABP4"	5.60660162173916	7.60361567724375	9.10121152496499	16.1555833332368	8.24570270637162	6.86026922533926	13.7444065955782
"UBA1"	394.864942788201	339.121259205071	360.407976388614	362.423586108945	350.442365020794	324.14772089728	366.51750921542
"POLN"	141.766926721119	145.98942100308	130.147324806999	146.477288888014	130.900530463649	142.35058642579	124.615953133243
"PPIL4"	141.766926721119	176.403883712055	173.833140126831	164.786949999015	169.036905480618	176.651932552486	245.566731174331
"AKAP12"	0.80094308881988	0	2.7303634574895	3.76963611108858	18.5528310893361	6.86026922533926	50.3961575171202
"SYNE1"	40.8480975298139	30.414462708975	34.584603794867	38.2348805553271	36.0749493403758	49.7369518837096	28.405106964195
"LATS1"	20.023577220497	22.8108470317312	17.2923018974335	14.0015055554719	20.614256765929	22.2958749823526	23.8236380990023
"AAR2"	185.818796606212	205.297623285581	175.653382431824	198.175155554371	199.958290629512	168.076596020812	198.835748749365
"RBM39"	1373.61739732609	1643.9017094201	1369.73233450723	1390.99572499169	1408.98444995125	1372.05384506785	1294.72310130347
"ZNF341"	13.616032509938	18.248677625385	6.37084806747549	14.0015055554719	14.4299797361503	15.4356057570133	17.4095816877324
"ACSS2"	4.0047154440994	0	0.910121152496499	11.3089083332657	16.4914054127432	17.1506730633481	19.2421692338095
"ARHGEF9"	23.2273495757765	50.1838634698087	45.506057624825	30.1570888887087	48.4435033999332	49.7369518837096	35.7354571485034
"ATP6V1E1"	426.101723252176	450.13404809283	458.701060858236	490.052694441516	571.014912416234	505.94485536877	488.384581029547
"ZNF227"	57.6679023950314	65.3910948242962	48.2364210823145	46.8511916663867	38.1363750169687	61.7424230280533	49.4798637440817
"ZNF428"	23.2273495757765	38.0180783862187	30.944119184881	43.0815555552981	48.4435033999332	54.8821538027141	39.4006322406576
"ZNF141"	37.6443251745344	41.0595246571162	40.9554518623425	51.6978666663577	62.8734831360836	54.8821538027141	50.3961575171202
"COX4I1"	8589.31368450439	7259.93224863233	9622.71094534549	6031.95629718617	5801.88256677073	7035.20609058541	6033.79449545885
"EMC8"	549.446958930438	538.335989948857	546.072691497899	464.742280552778	397.85515558243	392.750413150673	426.992898235964
"GSE1"	158.586731586336	129.261466513144	131.967567111992	151.862483332426	174.1904696721	123.484846056107	176.84469819644
"AC010531.1"	30.4358373751554	42.580247792565	34.584603794867	26.3874527776201	38.1363750169687	49.7369518837096	27.4888131911565
"GINS2"	2249.84913649504	1631.73592433651	2429.11335601316	980.105388883032	1067.81850047512	932.996614646139	1153.61386025553
"CHMP1A"	234.676325024225	202.256177014684	218.42907659916	165.325469443456	162.852628450839	233.249153661535	197.003161203288
"SH3BGRL"	1303.93534859876	1288.05249572509	1398.85621138712	1427.07652776925	1306.9438789599	1658.47008522577	1423.00422952887
"COX7B"	2508.55375418386	2738.8223669432	3058.00707238824	2860.61528887179	2803.53892016635	3563.90986256375	2823.10111473177
"F12"	15.2179186875777	12.16578508359	8.19109037246849	27.4644916665025	9.27641554466807	32.5862788203615	23.8236380990023
"PRR7"	29.6348942863356	9.1243388126925	15.4720595924405	18.8481805554429	20.614256765929	15.4356057570133	20.1584630068481
"NFATC1"	115.335804790063	91.243388126925	126.506840197013	122.243913888158	72.1498986807516	121.769778749772	104.457490126395
"CAP1"	1101.29674712734	1149.66669039925	1105.79720028325	1111.50413332669	1067.81850047512	1188.54164329003	1226.91736209862
"PPT1"	321.979121705592	392.346568945777	318.542403373775	406.043661108685	334.981672446347	315.572384365606	316.1213516983
"RAB11FIP4"	61.6726178391308	33.4559089798725	49.1465422348109	64.6223333329471	45.3513648850439	34.3013461266963	55.8939201553515
"RLIM"	108.928260079504	127.740743377695	97.3829633171254	97.4720194438619	95.85629396157	72.0328268660622	121.867071814127
"ABCB7"	144.970699076398	144.468697867631	155.630717076901	129.244666665894	114.409125050906	108.049240299093	120.03448426805
"TRAF3"	110.530146257143	79.077603043335	91.9222364021464	82.3934749995076	43.289939208451	36.0164134330311	63.2242703396599
"HAUS8"	242.685755912424	180.966053118401	217.518955446663	135.706899999189	210.265419012476	166.361528714477	185.091342153787
"ADGRE3"	14.4169755987578	27.3730164380775	16.382180744937	18.3096611110017	21.6449696042255	24.0109422886874	10.079231503424
"MRPS25"	528.622438621121	562.667560116037	515.128572313018	664.532994440473	500.926439412076	521.380461125784	452.649123881044
"HACL1"	147.373528342858	159.675929222119	191.125442024265	171.24918333231	187.589736569954	228.10395174253	217.161624210136
"TBC1D5"	202.63860147143	197.694007608337	204.777259311712	180.942533332252	129.869817625353	180.082067165156	187.840223472903
"CAPN7"	56.0660162173916	45.6216940634625	25.483392269902	49.0052694441516	58.7506317828978	51.4520191900444	56.8102139283901
"RFTN1"	429.305495607456	609.809977314948	563.364993395333	373.19397499777	269.016050795374	742.624143642975	559.855495326554
"RBSN"	46.4546991515531	56.2667560116037	36.40484609986	40.388958333092	35.0442365020794	41.1616153520356	42.1495135597733
"SLC6A6"	14.4169755987578	18.248677625385	12.741696134951	17.2326222221192	15.4606925744468	12.0054711443437	14.6607003686168
"NAPSB"	84.0990243260874	220.504854640069	85.5513883346709	600.987699996408	76.2727500339375	109.764307605428	60.4753890205443
"NR1H2"	46.4546991515531	31.9351858444237	50.0566633873074	36.0808027775622	64.9349088126765	34.3013461266963	48.5635699710431
"KIF3A"	68.0801625496898	79.077603043335	60.9781172172654	108.780927777128	103.071283829645	125.199913362441	79.7175582543538
"MGAT1"	174.605593362734	170.32099117026	127.41696134951	155.093599999073	127.80839194876	120.054711443437	138.360359728821
"TUBG1"	362.026276146586	399.950184623021	294.879253408866	369.424338886681	380.333037331391	365.309336249316	436.15583596635
"PSME3"	449.329072827953	439.488986144689	415.9253666909	451.279294441748	444.237233305771	430.481893890039	503.045281398164
"RPL27"	11438.2682514367	11472.3353338254	12835.4386136581	13312.7391860316	11828.4605322901	14195.6120945333	10992.7763951435
"PSMC3IP"	9.61131706583856	21.2901238962825	14.561938439944	7.53927222217717	10.3071283829645	10.2904038380089	7.3303501843084
