"Ly1_cas9_1"	"Ly1_cas9_7"	"Ly1_cas9_9"	"Ly1_KO_E8"	"Ly1_het_F10"	"Ly1_het_F9"	"Ly1_KO_G1"	"Ly1_KO_H3"
"ZFY"	2.41516963256028	6.36871901761028	5.29907264932171	38.7728874858862	17.3125473574605	35.9775668088472	25.5787646435016	27.6674670836563
"IARS2"	149.740517218737	157.095069101053	122.938485464264	180.940141600802	154.370213937356	185.284469065563	176.099956584107	202.894758613479
"IDH3G"	410.578837535247	397.691120877442	377.293972631706	336.031691544347	352.021796268364	348.082958875597	333.507739005656	328.166901242257
"ROGDI"	13.2834329790815	18.3985216064297	13.7775888882364	16.1553697857859	10.0989859585186	20.6871009150871	21.6435700829629	13.8337335418281
"ROCK1"	624.321350016831	541.341116496873	669.802782874264	533.127202930936	422.714697977995	574.741629771334	626.67973376579	537.97852662665
"CBFB"	666.586818586636	612.812296583389	586.077435014981	537.435301540479	629.022553987733	540.562941302929	392.535657413736	543.358311892917
"PDK3"	141.287423504776	111.80640053138	128.237558113585	122.780810371973	144.271227978838	98.0388695541086	114.120642255623	128.346305638072
"HYAL2"	39.8502989372445	32.5512305344525	56.1701700828101	49.5431340097435	46.1667929532281	39.5753234897319	45.2547374461952	59.1776379289315
"RASSF1"	109.890218281493	80.6704408897302	92.2038640981977	100.163292671873	96.6617227458214	104.334943745657	95.4284680930637	86.076564260264
"IFI35"	73.6626737930884	77.8398991041256	68.8879444411822	51.697183314515	102.432571864975	39.5753234897319	183.970345705185	49.9551489010461
"HEATR6"	13.2834329790815	4.95344812480799	18.0168470076938	34.4647888763433	23.0833964766141	17.0893442342024	13.7731809618855	17.6764373034471
"COASY"	165.439119830379	188.938664189105	178.048841017209	166.938821119788	138.500378859684	152.904658937601	168.22956746303	146.791283693843
"MEF2A"	229.441115093226	217.244082045151	299.927511951609	886.391288913455	794.934466163396	482.099395238552	303.009981161481	384.270376161893
"OTUD5"	96.606785302411	113.221671424183	123.998299994128	105.548415933801	144.271227978838	126.820923001186	133.796615058316	106.058623820682
"TFE3"	13.2834329790815	19.1061570528308	27.5551777764729	31.2337149191861	24.5261087564024	33.2792492981837	24.5949660033669	38.4270376161893
"TBC1D25"	12.0758481628014	8.4916253568137	20.1364760674225	14.0013204810145	11.541698238307	14.3910267235389	16.7245768822895	16.1393557987995
"ACSL4"	82.1157675070494	86.3315244609393	56.1701700828101	84.0079228860869	59.1512034713235	63.8601810857038	90.5094748923904	104.521542316035
"GPKOW"	89.3612764047302	97.6536916033576	93.2636786280621	99.0862680194871	128.401392901166	79.1506469794638	107.23405177468	98.3732162974446
"GRIPAP1"	48.3033926512055	50.9497521408822	58.2897991425388	54.9282572716722	47.6095052330165	53.0669110430496	57.0603211278113	46.1124451394271
"FTSJ1"	166.646704646659	160.633246333059	142.015147001822	145.398328072073	134.172242020319	149.306902256716	158.391581061683	136.800253913634
"PRR11"	359.860275251481	325.512305344525	339.140649556589	194.941462081817	163.026487616087	253.641846002373	242.014465473131	194.440810337918
"ATP11A"	56.7564863651665	66.5177319617073	58.2897991425388	58.1593312288294	54.8230666319584	68.3573769368097	92.4770721726597	91.4563495265305
"POLR1A"	54.3413167326062	91.2849725857473	77.3664606800969	81.8538735813154	73.5783262692073	70.156255277252	94.4446694529291	87.6136457649116
"LAPTM4A"	379.181632311963	458.54776926794	450.421175192345	458.812501916321	454.454368133339	461.412294323465	414.179227496699	440.373851081529
"TTC7A"	50.7185622837658	60.1490129440971	57.2299846126744	26.9256163096432	27.4115333159792	41.3742018301743	44.2709388060605	35.3528746068941
"IP6K2"	398.502989372445	403.352204448651	415.447295706822	406.03829394942	418.38656113863	348.082958875597	371.875885970908	342.769175536408
"SRBD1"	50.7185622837658	44.5810331232719	43.452395724438	31.2337149191861	18.7552596372489	27.8826142768566	25.5787646435016	29.9730893406276
"KIF2A"	234.271454358347	235.64260365158	268.133076055678	230.483275610546	240.932950724659	220.362596704189	231.192680431649	243.62741848664
"RASGRP2"	71.2475041605281	56.6108357120914	62.5290572619962	72.1606517098438	88.0054490670911	89.0444778518968	115.104440895757	87.6136457649116
"PSME4"	59.1716559977267	71.4711800865153	75.2468316203683	104.471391281416	79.3491753883608	59.3629852345979	113.136843615488	82.2338604986451
"SIRT2"	173.89221354434	169.124871689873	198.185317084632	173.400969034102	167.354624455452	159.200733129149	169.213366103165	136.03171316131
"ERLEC1"	253.592811418829	227.858613741168	261.774188876492	274.641286358361	243.818375284236	250.044089321488	224.306089950707	245.933040743611
"PITX1"	173.89221354434	175.493590707483	190.766615375581	513.740759187993	323.167550672597	346.284080535154	493.866917347608	406.558057979283
"MAST4"	14.4910177953617	16.2756152672263	20.1364760674225	29.0796656144147	17.3125473574605	9.89383087243298	27.546361923771	21.519141065066
"NUP133"	78.4930130582089	83.5009826753347	83.725347859283	82.9308982337011	105.317996424552	83.6478428305697	81.6552871311783	79.9282382416737
"NUCKS1"	1508.27343553389	1482.49626021039	1734.91638538793	1345.20379082978	1276.80036761271	1409.42117973659	1010.36120341831	1497.11738552673
"VPS35"	584.471051079587	556.909096317699	570.180217067016	568.669016459665	579.970336474928	625.11022330372	455.498770382356	559.497667691716
"DNAJA2"	293.443110356073	295.083981149276	281.910664943915	244.48459609156	321.724838392808	268.932311896133	309.896571642424	295.888189644658
"BCL3"	39.8502989372445	57.3184711584925	43.452395724438	26.9256163096432	75.0210385489957	16.1899050639812	39.3519456053871	17.6764373034471
"KCNAB2"	159.401195748978	169.124871689873	181.228284606802	158.322623900702	197.651582331008	148.407463086495	124.942427297104	156.013772721729
"CLEC2D"	583.263466263307	635.456630868225	546.86429741	220.790053739074	271.229908600215	360.675107258693	219.387096750033	300.4994341586
"FUNDC1"	192.005985788542	198.13792499232	198.185317084632	163.707747162631	158.698350776722	217.664279193526	164.294372902491	198.283514099537
"RORA"	10.8682633465212	18.3985216064297	14.8374034181008	14.0013204810145	20.1979719170373	16.1899050639812	10.8217850414815	19.9820595604184
"ATP1B3"	1822.24548776673	1744.32137537881	1823.94080589653	2161.58847733816	2070.29212149632	1936.4925334862	2149.60002869427	2154.21972876357
"PIGB"	43.473053386085	50.2421166944811	49.8112829036241	35.5418135287291	37.5105192744978	43.1730801706166	33.449153764579	43.8068228824558
"MAPK6"	82.1157675070494	65.102461068905	49.8112829036241	59.2363558812151	44.7240806734397	59.3629852345979	61.9793143284847	52.2607711580174
"GNB5"	171.47704391178	191.061570528308	210.903091443004	161.553697857859	158.698350776722	151.105780597158	150.521191940606	149.865446703138
"RAB27A"	184.760476890861	148.60344374424	240.577898279206	123.857835024359	178.896322693759	160.10017229937	85.590481691717	145.254202189195
"HDHD5"	205.289418767623	200.968466777924	263.893817936221	244.48459609156	323.167550672597	206.871009150871	191.840734826262	225.182440430869
"UFD1"	497.524944307417	467.039394624754	447.241731602752	424.347713039977	523.704557563181	458.713976812802	582.408794959729	422.697413778082
"GUCY2C"	24.1516963256028	20.5214279456331	20.1364760674225	1.07702465238573	10.0989859585186	8.09495253199062	4.91899320067339	13.0651927895044
"PHRF1"	36.2275444884041	40.3352204448651	39.2131376049806	37.6958628335005	51.9376420723816	37.7764451492896	52.1413279271379	37.6584968638655
"ELP1"	45.8882230186452	34.674136873656	29.6748068362016	46.3120600525863	47.6095052330165	56.6646677239343	60.0117170482153	47.6495266440747
"NUCB2"	1358.53291831515	1169.01375745469	1381.9981469431	1343.049741525	1307.09732548827	1237.62829822434	1308.45219137912	1269.62932283889
"PFN2"	164.231535014099	188.231028742704	178.048841017209	141.09022946253	183.224459533124	159.200733129149	141.667004179394	149.865446703138
"DAPP1"	448.013966839931	380.707870163814	409.088408527636	183.094190905574	240.932950724659	316.602587917855	326.621148524713	276.674670836563
"SLC44A1"	134.041914607095	144.357631065833	208.783462383275	56.0052819240579	67.8074771500538	65.6590594261461	78.7038912107742	77.6226159847024
"TMEM260"	35.019959672124	32.5512305344525	37.093508545252	28.002640962029	23.0833964766141	32.3798101279625	45.2547374461952	44.5753636347796
"SMG6"	118.343311995453	88.4544308001427	102.802009396841	95.8551940623299	85.1200245075143	98.9383087243298	61.9793143284847	85.3080235079402
"EXOC5"	97.8143701186912	97.6536916033576	90.084235038469	130.319982938673	86.5627367873027	98.9383087243298	111.169246335219	117.586735105539
"DGCR2"	95.3992004861309	104.022410620968	101.742194866977	78.6227996241582	80.7918876681492	79.1506469794638	85.590481691717	93.7619717835019
"RNF126"	201.666664318783	245.549499901196	231.039567510426	197.095511386588	238.047526165082	176.290077363351	230.208881791515	180.60707679609
"MNT"	24.1516963256028	27.5977824096445	24.3757341868799	40.9269367906577	30.2969578755559	36.8770059790684	35.4167510448484	27.6674670836563
"ZXDC"	15.6986026116418	25.4748760704411	31.7944358959302	23.694542352486	30.2969578755559	20.6871009150871	35.4167510448484	19.2135188080946
"JMJD6"	148.532932402457	178.324132493088	188.646986315853	157.245599248316	227.948540206564	155.602976448264	219.387096750033	172.921669272852
"POLB"	148.532932402457	157.095069101053	138.835703412229	229.40625095816	199.094294610796	221.26203587441	272.512223317306	235.173470211078
"WIPI1"	31.3972052232836	32.5512305344525	46.631839314031	28.002640962029	23.0833964766141	34.1786884684048	27.546361923771	32.278711597599
"GBA2"	59.1716559977267	94.823149817753	101.742194866977	94.7781694099442	88.0054490670911	92.6422345327815	107.23405177468	93.7619717835019
"ASNS"	626.736519649391	596.536681316163	547.924111939865	704.374122660267	818.01786264001	609.81975740996	826.390857713129	700.140625366969
"AP3M2"	70.039919344248	71.4711800865153	63.5888717918605	142.167254114916	122.630543782012	106.133822086099	172.164762023569	142.948579932224
"PABPC1"	4821.88617140659	4985.29171989604	4316.62458013746	2043.11576557573	2156.85485828363	2271.9833439787	2172.22739741737	2276.41770838305
"TESK2"	10.8682633465212	15.5679798208251	14.8374034181008	5.38512326192865	11.541698238307	11.6927092128753	12.7893823217508	9.99102978020921
"CFAP20"	254.800396235109	198.845560438721	274.491963234864	340.33979015389	311.62585243429	260.837359364142	336.45913492606	275.137589331915
"CSNK2A2"	153.363271667577	194.599747760314	158.972179479651	147.552377376845	155.812926217145	195.178299937996	169.213366103165	204.431840118127
"EIF2B3"	218.572851746705	261.117479722021	240.577898279206	258.485916572575	412.615712019476	261.736798534363	304.97757844175	298.193811901629
"TCOF1"	233.063869542067	300.745064720485	269.192890585543	275.718311010747	288.542455957676	289.61941281122	287.269202919326	305.879219424867
"CDC42"	909.311366658944	890.913027019038	835.133849533101	641.906692821894	832.444985437894	794.204787305302	586.343989520268	627.129253896209
"OSBPL3"	166.646704646659	169.832507136274	221.501236741647	220.790053739074	200.537006890585	216.764840023304	166.261970182761	169.847506263557
"SLC12A3"	49.5109774674856	49.5344812480799	38.1533230751163	75.391725667001	50.4949297925932	74.6534511283579	75.7524952903702	79.9282382416737
"RAD18"	247.554887337428	224.320436509162	234.21901110002	233.714349567703	219.292266527834	218.563718363747	241.030666832996	225.950981183193
"ATP2B1"	576.017957365626	769.907365684442	716.434622188295	1211.65273393395	794.934466163396	993.880283094404	1072.3405177468	1280.38889337143
"NCK2"	19.3213570604822	13.4450734816217	20.1364760674225	32.3107395715719	23.0833964766141	23.3854184257507	30.497757844175	29.2045485883039
"MAP4K4"	1444.27144027104	1200.14971709634	1203.94930592589	1613.38292927382	1288.34206585102	1352.75651201265	1490.45493980404	1541.69274916151
"MGAT4A"	27.7744507744432	17.6908861600285	20.1364760674225	8.61619721908583	21.6406841968257	15.2904658937601	12.7893823217508	11.5281112848568
"RPL31"	9477.12563816652	8986.9701692945	8339.6805355025	6826.18224682075	6258.48586972199	6763.78256006327	6041.50744906706	8634.55535235773
"WDR1"	306.726543335155	339.665014272548	274.491963234864	184.17121555796	246.703799843813	247.345771810824	202.662519867744	184.449780557709
"SNX13"	120.758481628014	105.43768151377	87.9646059787404	76.4687503193868	62.0366280309003	64.7596202559249	55.092723847542	59.1776379289315
"ARHGAP10"	14.4910177953617	20.5214279456331	11.6579598285078	9.69322187147156	15.8698350776722	11.6927092128753	19.6759728026936	6.14832601859029
"RPS6KA2"	129.211575341975	139.404182941025	125.058114523992	120.626761067202	138.500378859684	137.614193043841	138.71560825899	122.966520371806
"ING3"	817.534920621653	781.229532826861	758.827203382869	588.055460202608	634.793403106886	716.85301866628	635.533921527002	647.879854208951
"BUD23"	1114.60078542657	1149.19996495545	1140.36043413403	910.085831265941	1076.26336072213	1084.72363928674	1133.33603343515	1042.14126015105
"SEL1L"	200.459079502503	198.845560438721	179.108655547074	187.402289515117	188.995308652278	160.10017229937	175.116157943973	158.3193949787
"TRIP13"	370.728538598002	363.016984003786	347.619165795504	439.426058173377	352.021796268364	380.462769003559	440.741790780336	337.389390270142
"ATP6AP1"	201.666664318783	264.655656954027	252.235858107713	310.18309988709	305.855003315136	277.926703598345	275.46361923771	268.220722561001
"TCF3"	1068.71256240792	1206.51843611395	1252.70077429965	1288.12148425333	1019.99758181038	1233.13110237324	990.685230615621	1281.15743412375
"TRIB2"	182.345307258301	254.04112525801	244.817156398663	535.281252235707	367.891631346036	205.072130810429	134.780413698451	256.692611276144
"DAZAP1"	463.712569451573	492.514270695195	495.993199976512	557.898769935808	588.626610153658	533.36742794116	473.20714590478	506.468355781375
"MBD3"	230.648699909506	210.167727581139	267.073261525814	221.86707839146	253.917361242755	268.932311896133	198.727325307205	215.959951402984
"HLTF"	189.590816155982	164.171423565065	214.082535032597	107.702465238573	62.0366280309003	21.5865400853083	76.7362939305049	5.3797852662665
"FAM50A"	510.808377286498	516.573875872834	491.753941857055	627.90537234088	704.043592536729	490.194347770543	519.44568199111	560.26620844404
"FAM3A"	38.6427141209644	43.8733976768708	43.452395724438	44.1580107478149	40.3959438340746	37.7764451492896	60.0117170482153	59.9461786812553
"CPSF1"	176.3073831769	220.782259277156	173.809582897752	109.856514543344	113.974270103282	116.027652958532	114.120642255623	114.512572096244
"MYO3B"	28.9820355907233	17.6908861600285	27.5551777764729	18.3094190905574	24.5261087564024	26.9831751066354	11.8055836816161	14.6022742941519
"PDCD2"	617.07584111915	668.715496849079	618.931685440775	582.670336940679	737.225974971861	608.020879069518	821.471864512456	625.592172391562
"PRKACA"	42.2654685698048	52.3650230336845	49.8112829036241	44.1580107478149	46.1667929532281	53.0669110430496	58.044119767946	51.4922304056936
"ACTN1"	763.193603889047	746.555395953205	668.7429683444	627.90537234088	627.579841707945	892.24365685941	547.975842555016	595.619083050934
"ZFYVE26"	21.7365266930425	29.720688748848	25.4355487167442	18.3094190905574	14.4271227978838	13.4915875533177	22.6273687230976	17.6764373034471
"EPN2"	18.1137722442021	20.5214279456331	21.1962905972868	5.38512326192865	11.541698238307	16.1899050639812	13.7731809618855	15.3708150464757
